brand_name,score,area_code
봉구통닭,32,3130318
봉대박스파게티,35,3130190
봉된장,41,3120197
봉된장,32,3110871
봉된장,31,3120189
봉땅,33,3110120
봉땅,15,3120006
봉래축산,15,3110066
봉명동내커피,52,3111071
봉명동내커피,42,3110422
봉명동내커피,15,3110314
봉명동내커피,15,3110262
봉명동내커피,15,3110831
봉명동내커피,15,3110652
봉명동내커피,15,3110398
봉명동내커피,15,3110438
봉산평양냉면,42,3120185
봉우리,47,3110967
봉우리,43,3120006
봉이밥,44,3120006
봉이밥,42,3110648
봉이밥,42,3120019
봉자막창,15,3120064
봉자막창,15,3120084
봉쥬르 피자앤커피,43,3110562
봉추찜닭,54,3120227
봉추찜닭,51,3120064
봉추찜닭,48,3110550
봉추찜닭,48,3120202
봉추찜닭,47,3120053
봉추찜닭,46,3120129
봉추찜닭,46,3110840
봉추찜닭,45,3120225
봉추찜닭,44,3120012
봉추찜닭,43,3120004
봉추찜닭,41,3120027
봉추찜닭,41,3130034
봉추찜닭,41,3120128
봉추찜닭,40,3130265
봉추찜닭,40,3120074
봉추찜닭,39,3120189
봉추찜닭,38,3120235
봉추찜닭,38,3130179
봉추찜닭,38,3110069
봉추찜닭,37,3120159
봉추찜닭,37,3130058
봉추찜닭,37,3130196
봉추찜닭,37,3120043
봉추찜닭,37,3110723
봉추찜닭,36,3120203
봉추찜닭,36,3120224
봉추찜닭,35,3120173
봉추찜닭,35,3120197
봉추찜닭,35,3120055
봉추찜닭,35,3120006
봉추찜닭,34,3120068
봉추찜닭,34,3120098
봉추찜닭,33,3110954
봉추찜닭,33,3130307
봉추찜닭,32,3120078
봉추찜닭,32,3110677
봉추찜닭,32,3110520
봉추찜닭,31,3120037
봉추찜닭,31,3110421
봉추찜닭,31,3120160
봉추찜닭,31,3120114
봉추찜닭,15,3110142
봉평메밀촌,47,3111011
봉평메밀촌,34,3110412
봉평메밀촌,31,3110521
봉평메밀촌,15,3110207
봉평메밀촌,15,3110428
봉피양,72,3120238
봉피양,51,3120189
봉피양,48,3110073
봉피양,47,3001492
봉피양,47,3120227
봉피양,45,3120220
봉피양,44,3110602
봉피양,43,3130194
봉피양,40,3120192
봉피양,40,3120002
봉피양,38,3110976
봉황당,33,3110564
부다스벨리,55,3120167
부다스벨리,52,3130061
부대통령뚝배기,31,3130265
부라보맥주,42,3110144
부리나케,15,3120235
부리또인,39,3120081
부리또인,15,3110178
부부드꼼뜨와,57,3120104
부빙,66,3110009
부빙,42,3120007
부산낙곱새회관,15,3110130
부산빨간어묵포차,37,3120073
부산아지매국밥,45,3120197
부산아지매국밥,41,3120215
부산아지매국밥,39,3120194
부산아지매국밥,39,3130167
부산아지매국밥,39,3120098
부산아지매국밥,37,3120187
부산아지매국밥,37,3110500
부산아지매국밥,35,3120171
부산아지매국밥,35,3120160
부산아지매국밥,35,3120235
부산아지매국밥,34,3110967
부산아지매국밥,34,3120192
부산아지매국밥,33,3130012
부산아지매국밥,33,3120248
부산아지매국밥,33,3120029
부산아지매국밥,31,3120111
부산아지매국밥,31,3120222
부산아지매국밥,15,3120106
부산아지매국밥,15,3120205
부산아지매국밥,15,3120056
부산아지매국밥,15,3120087
부산오뎅250,44,3130083
부산오뎅250,39,3120160
부산오뎅250,35,3120225
부산오뎅250,33,3120069
부산오뎅250,31,3110569
부산오뎅250,15,3130121
부송국수,46,3110058
부어치킨,42,3110163
부어치킨,40,3120062
부어치킨,36,3110623
부어치킨,35,3110488
부어치킨,32,3110465
부어치킨,32,3110435
부어치킨,31,3110339
부어치킨,31,3110998
부어치킨,31,3120187
부어치킨,31,3110643
부어치킨,15,3110745
부어치킨,15,3110166
부어치킨,15,3110863
부어치킨,15,3110469
부어치킨,15,3110448
부어치킨,15,3110717
부어치킨,15,3130055
부어치킨,15,3130104
부어치킨,15,3110057
부어치킨,15,3110370
부어치킨,15,3120080
부어치킨,15,3110631
부어치킨,15,3110681
부어치킨,15,3110222
부엉이돈가스,52,3110520
부엉이돈가스,42,3120236
부엉이돈가스,41,3110996
부엉이돈가스,38,3110080
부엉이돈가스,36,3130038
부엉이돈가스,15,3120191
부엉이산장,41,3110954
부엉이산장,40,3110464
부엉이산장,37,3130069
부엉이산장,34,3120229
부엉이산장,15,3120053
부엌우동집,31,3120159
부엌익스프레스,15,3120203
부엌익스프레스,15,3120054
부우이,15,3110120
부을주,15,3110954
부자아줌마,39,3120131
부타이,67,3120215
부탄츄,59,3130191
부탄츄,55,3120094
부탄츄,46,3110989
부탄츄,44,3120012
부탄츄,44,3120053
부통김밥,15,3120219
북경상회,15,3120235
북앤레스트,58,3110991
북촌삼대갈비,15,3110725
북티디저트카페,15,3110723
분식문방구,15,3110432
분식이이래도되는가,38,3120186
분지로,60,3001492
분지로,15,3110093
분짜라붐,34,3120197
분짜라붐,31,3120126
불간짬뽕,44,3110641
불공장,51,3130302
불꾼,36,3110073
불닭발땡초동대문엽기떡볶이,15,3120185
불로만치킨바베큐,15,3130224
불막열삼,38,3130232
불막열삼,35,3110770
불막열삼,31,3120053
불막열삼,15,3110602
불반집,40,3110900
불불이족발,49,3110734
불불이족발,35,3110076
불불이족발,31,3110703
불스버거,52,3120148
불이아,64,3120197
불이아,51,3120196
불이아,50,3110991
불이아,49,3130191
불이아,42,3120046
불이아,37,3120173
불이아,37,3120026
불타는꼬꼬발,15,3130268
불타는꼬꼬발,15,3110875
붉은낙타,34,3120103
붐바타,34,3120228
붐비어,15,3110411
붐피자,15,3110895
뷔봉,15,3110068
브라더한정식도시락,31,3110428
브라더한정식도시락,15,3110456
브라더한정식도시락,15,3110145
브라보치킨피자,15,3110057
브라우니70,31,3120170
브라운돈까스,47,3120043
브라운돈까스,44,3120203
브라운돈까스,43,3120098
브라운돈까스,39,3110998
브라운돈까스,39,3120067
브라운돈까스,38,3130038
브라운돈까스,38,3110986
브라운돈까스,37,3120210
브라운돈까스,34,3120227
브라운돈까스,34,3130097
브라운돈까스,33,3130069
브라운돈까스,32,3120195
브라운돈까스,31,3120071
브라운돈까스,15,3110960
브라운래빗,41,3110120
브라운베이글,15,3110650
브라이언스커피,63,3110978
브라이언스커피,40,3001496
브랜뉴하이몬드,56,3111051
브럭시,50,3120227
브런치빈,48,3110786
브런치빈,45,3120248
브런치빈,38,3130312
브런치빈,37,3110621
브런치빈,35,3120119
브런치빈,34,3110761
브런치빈,15,3110681
브레댄코,43,3110110
브레댄코,43,3110052
브레댄코,41,3120164
브레댄코,37,3110038
브레댄코,33,3120128
브레댄코,31,3120210
브레댄코,31,3120125
브레댄코,31,3120036
브레댄코,31,3120053
브레댄코,31,3120064
브레댄코,15,3120115
브레댄코,15,3120106
브레댄코,15,3110423
브레댄코,15,3110289
브레댄코,15,3120149
브레댄코,15,3110117
브레댄코,15,3120167
브레댄코,15,3110840
브레댄코,15,3120191
브레댄코,15,3120087
브레댄코,15,3130100
브렛피자,49,3120105
브로트아트,60,3120149
브론시스,44,3130192
브롱스,48,3120189
브롱스,43,3130069
브롱스,42,3120130
브롱스,41,3120159
브롱스,41,3110641
브롱스,40,3111026
브롱스,39,3110989
브롱스,38,3120173
브롱스,38,3130183
브롱스,36,3130191
브롱스,35,3120149
브롱스,35,3130195
브롱스,35,3120119
브롱스,33,3120187
브롱스,33,3120189
브롱스,33,3120076
브롱스,31,3110377
브롱스,31,3130153
브롱스,31,3120148
브롱스,31,3110069
브롱스,31,3110574
브롱스,31,3110335
브롱스,15,3110835
브루다,42,3120006
브루다,37,3120021
브루다,31,3120149
브루다,31,3120004
브루다,15,3120149
브루다,15,3110069
브루다,15,3120149
브루어스,35,3110080
브루잉토트,53,3110581
브루잉토트,44,3110574
브루잉토트,43,3110131
브루잉토트,36,3110535
브루잉토트,33,3120103
브루잉토트,33,3110947
브루잉토트,32,3130262
브루잉토트,31,3120193
브루클린 김치찌개,72,3110991
브루클린 김치찌개,32,3120103
브루클린더버거조인트,78,3110951
브루클린더버거조인트,66,3110924
브루클린더버거조인트,57,3120149
브루클린더버거조인트,56,3120023
브루클린더버거조인트,51,3110071
브루클린더버거조인트,49,3120227
브루클린더버거조인트,49,3120023
브루클린더버거조인트,38,3001495
브루클린더버거조인트,15,3120113
브루클린커피,45,3110650
브루클린커피,37,3110701
브루클린커피,33,3110824
브루클린커피,31,3110027
브루클린커피,15,3110232
브뤼서리서교,67,3120100
브리커피,15,3130308
브릭레인버거,43,3120039
브릭베이글,45,3110550
브릭샌드,48,3120043
브릭샌드,46,3120005
브릭샌드,39,3120189
브릭스5221맥주,35,3120094
브릭오븐,57,3110954
브알라,45,3120012
브알라,31,3110931
브알라LITE,43,3130031
브알라LITE,32,3120021
블랙라인커피,32,3110027
블랙라인커피,15,3120081
블랙라인커피,15,3120222
블랙루머,15,3120195
블랙번즈,43,3110514
블랙베어도넛,34,3110554
블랙슈가,40,3110725
블레드,41,3120148
블레스롤,40,3130303
블루 웨이브 커피,15,3120235
블루문,31,3110564
블루보틀,59,3120005
블루보틀,56,3110124
블루보틀,56,3120023
블루보틀,56,3120149
블루보틀,54,3120197
블루보틀,50,3120188
블루보틀,49,3120005
블루보틀,48,3120028
블루보틀,46,3110097
블루샥,43,3110967
블루샥,41,3120055
블루샥,40,3120056
블루샥,40,3130183
블루샥,35,3130115
블루샥,15,3110757
블루샥,15,3120130
블루페이지,15,3110927
블루포트,43,3110893
블루포트,32,3110417
블루포트,15,3120155
블루포트,15,3110003
블루포트,15,3110536
블루포트,15,3120047
블루포트,15,3110312
블루포트,15,3130178
블리스냅,47,3110641
블리스버거,53,3120118
블리스버거,42,3130220
블리스버거,34,3130069
블리스버거,31,3120235
블리스버거,15,3120192
비건마마,33,3110892
비건비거닝,49,3120210
비노바인,38,3120169
비놀릭,47,3110963
비담,47,3120007
비둘기집,42,3110785
비밀,50,3120128
비밀,49,3120096
비밀,37,3120243
비밀,15,3120227
비밀베이커리,56,3110156
비밀베이커리,34,3120171
비바나폴리,40,3120118
비바리움 파크 카페,34,3110765
비비노,15,3120186
비비드,37,3120046
비비드,31,3110001
비비드크로넛,41,3110562
비비드크로넛,35,3120167
비비큐,35,3110262
비비큐,32,3110782
비비큐,15,3110425
비스트로누,54,3120165
비스트로앤트로,38,3120188
비스트로피자,45,3120043
비스트로피자,40,3130303
비스트로피자,40,3120173
비스트로피자,39,3130183
비스트로피자,37,3110716
비스트로피자,37,3111019
비스트로피자,34,3110668
비스트로피자,33,3120061
비스트로피자,15,3110961
비스트로피자,15,3120119
비스트로피자,15,3110558
비스트로피자,12,3110172
비어드파파,38,3130140
비어드파파,33,3120049
비어바나,49,3110765
비어바나,33,3120026
비어첸,32,3130183
비어첸,15,3130113
비에뜨반미,36,3110144
비에뜨반미,31,3120165
비에이블스터디카페,31,3120230
비에이블스터디카페,15,3120209
비에이블스터디카페,15,3110646
비에이블스터디카페,15,3110600
비에이블스터디카페,15,3110762
비에이치씨,15,3130232
비에이치테이블,57,3110155
비엔나커피하우스,44,3110641
비엔나커피하우스,40,3120188
비엔나커피하우스,39,3120050
비엔나커피하우스,38,3110621
비엔나커피하우스,37,3120156
비엔나커피하우스,34,3110922
비엔나커피하우스,34,3120110
비엔나커피하우스,33,3120106
비엔나커피하우스,15,3120098
비엔나커피하우스,15,3120157
비온카페,15,3110566
비와별 닭갈비,45,3120089
비와별 닭갈비,40,3120226
비와별 닭갈비,38,3001493
비욘드문,15,3110085
비츠비츠,32,3130191
비커피,15,3120180
비타카페,33,3120030
비타카페,32,3110954
비턴,32,3120114
비턴,31,3110244
비턴,31,3110648
비턴,31,3120017
비턴,31,3120119
비틀주스,31,3110723
비틀주스,15,3120030
비틀주스,15,3120105
비틀주스,15,3110442
비틀주스,15,3120185
비파X호커센터,45,3110120
비파티세리,54,3120186
비파티세리,50,3110586
비파티세리,47,3120167
비포블루밍,53,3110564
비푸스,33,3120187
빅문,31,3130098
빅브라더피자,32,3110426
빅스타피자,15,3110262
빅스타피자,15,3110427
빅스타피자,15,3120118
빅스타피자,15,3110204
빅스타피자,15,3120136
빅스타피자,15,3110712
빅스타피자,15,3111087
빅스타피자,15,3110459
빅쭌부대찌개,32,3110131
빈브라더스,57,3120128
빈브라더스,56,3110556
빈브라더스,46,3120167
빈브라더스,35,3110556
빈스빈스,48,3120028
빈스빈스,35,3120021
빈스빈스,34,3120186
빈스빈스,15,3120021
빈체로,48,3110216
빈체로,47,3111019
빌라드스파이시,61,3120167
빌라드스파이시,36,3120212
빌라드코스테스,49,3120075
빌런,34,3110128
빌리언박스,35,3110085
빌리언박스,15,3110574
빌리엔젤,54,3110954
빌리엔젤,50,3110027
빌리엔젤,49,3120041
빌리엔젤,44,3120149
빌리엔젤,40,3120189
빌리엔젤,40,3120143
빌리엔젤,40,3110565
빌리엔젤,39,3120189
빌리엔젤,39,3130306
빌리엔젤,38,3120006
빌리엔젤,37,3120235
빌리엔젤,36,3001496
빌리엔젤,35,3130183
빌리엔젤,34,3130182
빌리엔젤,34,3120114
빌리엔젤,33,3120131
빌리엔젤,32,3120173
빌리엔젤,31,3120118
빌리엔젤,31,3120166
빌리엔젤,15,3120148
빌리프커피로스터스,56,3130187
빌앤쿡,45,3130183
빌앤쿡,38,3120029
빌즈,60,3120227
빌즈,53,3120197
빕스,55,3120035
빕스,51,3120114
빕스,51,3110824
빕스,42,3120101
빕스,41,3110655
빕스,39,3110927
빕스,39,3120220
빕스,37,3110148
빕스,34,3110377
빕스,33,3110403
빙달,42,3110362
빙달,37,3130158
빙달,34,3120012
빙달,31,3111018
빙달,31,3120093
빙달,15,3110966
빙달,15,3110155
빙달,15,3110918
빙달,15,3110181
빙찌,15,3120206
빙츄르,33,3120118
빙츄르,15,3130189
빙츄르,15,3120054
빚은,32,3120173
빚은,31,3120151
빚은,31,3110633
빚은,31,3111022
빚은,31,3130215
빚은,15,3120114
빚짜,49,3130002
빛의라운지,39,3110180
빠레뜨한남,49,3110095
빠레뜨한남,45,3120186
빠레뜨한남,41,3110954
빠레뜨한남,40,3110895
빠레뜨한남,15,3120224
빠아앙,15,3111071
빠오즈푸,70,3120054
빠오즈푸,67,3110126
빠오즈푸,36,3110723
빠우,58,3130033
빠우,15,3120025
빨간모자피자,37,3130303
빨간모자피자,35,3110611
빨간모자피자,32,3120167
빨간모자피자,31,3120173
빨간모자피자,31,3110313
빨간모자피자,31,3110708
빨간모자피자,31,3110163
빨간모자피자,15,3110576
빨간모자피자,15,3110920
빨간모자피자,15,3130301
빨간모자피자,15,3110879
빨강다람쥐,32,3120182
빨강떡볶이 메이드 바이 신앤군컴퍼니,35,3120040
빨강떡볶이 메이드 바이 신앤군컴퍼니,35,3110456
빨강떡볶이 메이드 바이 신앤군컴퍼니,34,3110640
빨강떡볶이 메이드 바이 신앤군컴퍼니,33,3120145
빨강떡볶이 메이드 바이 신앤군컴퍼니,32,3110069
빨강떡볶이 메이드 바이 신앤군컴퍼니,32,3130289
빨강떡볶이 메이드 바이 신앤군컴퍼니,31,3110821
빨강떡볶이 메이드 바이 신앤군컴퍼니,15,3111053
빨라쪼,15,3130327
빨라쪼 델 프레도,44,3110713
빨라쪼 델 프레도,43,3120218
빨라쪼 델 프레도,32,3130265
빨봉분식,46,3110069
빨봉분식,44,3130265
빨봉분식,32,3120158
빨봉분식,31,3110706
빵명장,31,3110220
빵명장,15,3120112
빵쌤,44,3120145
빵쌤,44,3120118
빵쌤,41,3110542
빵쌤,15,3120064
빵어니스타,36,3110087
빵장수단팥빵,38,3120103
빵장수단팥빵,36,3120210
빵장수단팥빵,33,3120149
빵장수단팥빵,15,3120157
빵장수단팥빵,15,3110315
빵장수단팥빵,15,3110625
빽다방,48,3110278
빽다방,48,3130123
빽다방,45,3120225
빽다방,44,3130056
빽다방,43,3110367
빽다방,43,3120227
빽다방,43,3120022
빽다방,42,3120084
빽다방,42,3120178
빽다방,42,3120098
빽다방,42,3120134
빽다방,42,3120114
빽다방,42,3130175
빽다방,42,3110142
빽다방,41,3110174
빽다방,41,3120187
빽다방,41,3120192
빽다방,41,3110459
빽다방,40,3120051
빽다방,40,3120158
빽다방,40,3120108
빽다방,40,3120052
빽다방,40,3110488
빽다방,40,3130066
빽다방,40,3110082
빽다방,40,3110126
빽다방,39,3120127
빽다방,39,3120188
빽다방,39,3110420
빽다방,39,3130054
빽다방,39,3120159
빽다방,39,3110307
빽다방,39,3110760
빽다방,39,3110788
빽다방,39,3120179
빽다방,39,3130186
빽다방,38,3130069
빽다방,38,3120072
빽다방,38,3120189
빽다방,38,3110723
빽다방,38,3110487
빽다방,38,3120130
빽다방,38,3120110
빽다방,38,3130266
빽다방,38,3130232
빽다방,38,3130121
빽다방,38,3130146
빽다방,37,3120167
빽다방,37,3120169
빽다방,37,3120083
빽다방,37,3120107
빽다방,37,3110329
빽다방,37,3110112
빽다방,36,3120085
빽다방,36,3120006
빽다방,36,3120091
빽다방,36,3130313
빽다방,36,3110427
빽다방,36,3130219
빽다방,36,3110858
빽다방,35,3120151
빽다방,35,3110677
빽다방,35,3130107
빽다방,35,3120210
빽다방,35,3111006
빽다방,35,3120189
빽다방,34,3110621
빽다방,34,3120197
빽다방,34,3120053
빽다방,34,3120227
빽다방,34,3120076
빽다방,34,3120235
빽다방,34,3120026
빽다방,33,3110641
빽다방,33,3110346
빽다방,33,3120060
빽다방,33,3120226
빽다방,33,3120242
빽다방,33,3130196
빽다방,33,3110260
빽다방,32,3120089
빽다방,32,3110954
빽다방,32,3130218
빽다방,32,3120167
빽다방,32,3130078
빽다방,32,3120215
빽다방,32,3120028
빽다방빵연구소,15,3110492
빽돈,49,3110641
빽돈,43,3120229
빽돈,41,3120105
빽돈,39,3130220
빽돈,39,3130303
빽돈,38,3120159
빽돈,32,3120081
빽돈,15,3120031
빽보이피자,39,3110719
빽보이피자,37,3120187
빽보이피자,32,3110888
빽보이피자,15,3130219
빽보이피자,15,3120076
빽보이피자,15,3120081
뺑드에코,45,3110131
뺑스톡,44,3110581
뺑스톡,15,3120128
뼈탄집,61,3130002
뼈탄집,53,3120022
뼈탄집,15,3120031
뽀까슈,37,3120071
뽕나무쟁이,77,3110989
뽕뜨락피자,31,3110220
뽕뜨락피자,31,3130108
뽕뜨락피자,15,3111043
뽕사부,59,3120169
뽕사부,48,3110966
뽕사부,43,3110141
뽕사부,43,3001495
뽕사부,39,3120205
뽕사부,38,3120129
뽕사부,35,3120038
뽕사부,33,3110991
뽕신,31,3120084
뿔난황소곱창,35,3110077
뿔발,31,3110691
뿔발,15,3110425
뿔발,15,3130164
뿡어당,15,3110300
쁘띠우스,47,3110852
쁘라텟타이,43,3120197
삐딱,15,3110895
삐삣버거,15,3120026
삐사감,31,3120224
삐아프,48,3110949
사계진미 숯불닭갈비,39,3120130
사골먹은감자탕,15,3111077
사과당,35,3130007
사나포차,32,3120242
사나포차,15,3110439
사나포차,15,3120054
사녹,47,3120178
사당광안리,69,3130274
사또양념치킨,15,3110273
사또양념치킨,15,3120182
사람사는 고깃집 김일도,44,3120187
사람사는 고깃집 김일도,42,3120052
사람사는 고깃집 김일도,41,3110991
사람사는 고깃집 김일도,37,3120172
사람사는 고깃집 김일도,36,3110581
사람사는 고깃집 김일도,31,3120205
사람사는 고깃집 김일도,31,3120179
사람사는 고깃집 김일도,15,3120192
사람사는 고깃집 김일도,15,3120199
사랑관,15,3120053
사랑관,15,3130167
사랑담은묵은지찜찌개,33,3110159
사루,53,3110085
사루카메,51,3120104
사리원,44,3120205
사리원,42,3130268
사리원,40,3001496
사미반점,15,3110476
사미식당,46,3120118
사베,44,3110098
사베,38,3120006
사보텐,55,3120053
사보텐,50,3120192
사보텐,48,3120160
사보텐,48,3120073
사보텐,47,3120006
사보텐,45,3120188
사보텐,44,3120225
사보텐,42,3120145
사보텐,41,3120219
사보텐,41,3120063
사보텐,39,3120197
사보텐,39,3001496
사보텐,38,3120204
사보텐,34,3120149
사보텐,33,3120187
사보텐,31,3120173
사사노하,48,3120228
사색연희,43,3130174
사생활,43,3130166
사생활,39,3110690
사심가득,46,3110576
사월의물고기,60,3120008
사위식당,56,3120008
사위식당,49,3120224
사위식당,45,3110131
사위식당,44,3120076
사위식당,43,3120043
사위식당,40,3120149
사위식당,40,3120113
사위식당,39,3120119
사위식당,33,3120197
사위식당,15,3110681
사위식당,15,3130196
사유의서재,57,3120027
사유의서재,36,3110954
사이공본가,46,3130117
사이공본가,42,3130320
사이공본가,41,3130038
사이공본가,39,3120215
사이공본가,38,3120219
사이공본가,36,3120088
사이공본가,36,3110431
사이공본가,34,3130285
사이공본가,32,3110174
사이공본가,31,3111090
사이공본가,15,3110401
사이공본가,15,3110703
사이드쇼,52,3001496
사이드쇼,46,3120115
사이드쇼,42,3120227
사케바현,48,3110895
사쿠라테이엔,41,3120113
사쿠라테이엔,37,3120103
사쿠라테이엔,33,3110641
사쿠라테이엔,31,3110761
사쿠라테이엔,15,3111023
사쿠라테이엔,15,3120130
사쿠사쿠,15,3111057
산들해,50,3120233
산들해,49,3120179
산들해,45,3120167
산정,34,3110044
산쪼메,48,3110663
산쪼메,42,3120165
산쪼메,40,3110852
산쪼메,39,3110043
산쪼메,38,3130189
산쪼메,32,3120151
산쪼메,31,3120056
산쪼메,31,3120188
산청숯불가든,64,3120031
산청숯불가든,52,3120119
산청자매훠궈,15,3130179
산촌신쭈꾸미 딜리버리,37,3110069
산촌신쭈꾸미 딜리버리,33,3120158
산촌신쭈꾸미 딜리버리,15,3120237
산촌신쭈꾸미 딜리버리,15,3110703
산카이,60,3120229
산카이,39,3120045
산카이,35,3110927
산카이,33,3120065
산카이,15,3120055
산카이,15,3120069
산해진미 연수동해물나라,31,3110371
살롱순라,50,3110019
살루쪼,35,3120207
삼겹식당,15,3110393
삼계주류,15,3130311
삼곱식당,42,3110238
삼곱식당,40,3120183
삼곱식당,39,3110073
삼곱식당,36,3110054
삼곱식당,33,3110977
삼곱식당,31,3130183
삼꾸미집,34,3120235
삼다돈,15,3110596
삼대족발,38,3130167
삼대족발,31,3110687
삼대족발,15,3120133
삼덕통닭,44,3120128
삼덕통닭,15,3110581
삼덕통닭,15,3120012
삼돈이,36,3120235
삼무곱창흑돼지,15,3120193
삼미당,12,3120094
삼미대포,48,3120210
삼미대포,36,3120173
삼미대포,32,3120235
삼미대포,15,3120022
삼미식당,41,3120094
삼미식당,31,3110134
삼미식당,31,3110629
삼백돈,59,3110895
삼백돈돈가츠,51,3120204
삼백돈돈가츠,46,3110852
삼백돈돈가츠,38,3110840
삼백돈돈가츠,35,3120236
삼백집,53,3130218
삼백집,42,3110159
삼백집,40,3111010
삼백집,40,3110967
삼백집,40,3120022
삼백집,37,3110951
삼백집,37,3110107
삼백집,37,3120167
삼백집,32,3130231
삼백집,31,3120167
삼백집,15,3120167
삼백호집,31,3120187
삼복한방닭한마리,45,3110205
삼산회관,57,3120173
삼산회관,51,3130301
삼산회관,46,3120006
삼산회관,42,3130241
삼산회관,41,3120151
삼산회관,41,3130049
삼산회관,36,3110657
삼산회관,33,3120235
삼산회관,31,3120119
삼산회관,15,3120094
삼산회관,15,3120160
삼산회관,15,3110674
삼산회관,15,3120120
삼산회관,15,3130318
삼삼막창1994,34,3130318
삼삼뼈국,47,3110222
삼삼뼈국,15,3120012
삼성리,40,3110991
삼정하누,42,3120194
삼정하누,37,3110012
삼주포차,37,3120242
삼진어묵,38,3120227
삼진어묵,38,3001492
삼진어묵,32,3120081
삼진어묵,15,3001496
삼창교자,53,3130302
삼첩분식,42,3120127
삼첩분식,39,3110485
삼첩분식,39,3110160
삼첩분식,38,3110972
삼첩분식,31,3120004
삼첩분식,15,3130065
삼첩분식,15,3130126
삼첩분식,15,3110020
삼첩분식,15,3110428
삼청당,43,3110565
삼청당,31,3120074
삼청당,15,3120159
삼청당,15,3120064
삼청빙수,61,3120005
삼촌네포차,49,3111023
삼촌네포차,31,3110335
삼형제김밥,39,3110774
삼형제김밥,15,3130100
삼형제김밥,15,3120098
삼형제김밥,15,3110026
삼형제김밥,15,3120055
삼형제김밥,15,3120064
삼형제김밥,15,3110423
삼형제김밥,15,3120149
삼형제김밥,15,3130140
삼형제쭈꾸미,48,3110027
삼형제푸드,15,3110717
삿뽀로,48,3120128
삿뽀로,48,3120008
삿뽀로,45,3120170
삿뽀로,44,3120138
삿뽀로,43,3120229
삿뽀로,41,3120151
삿뽀로,40,3120113
삿뽀로,40,3120188
삿뽀로,38,3120102
삿뽀로,37,3110472
삿뽀로,35,3110486
삿뽀로,34,3110408
상구맥주,15,3111068
상도늘보리,34,3130273
상도늘보리,31,3110815
상도늘보리,31,3130270
상도늘보리,31,3130290
상도늘보리,31,3110900
상도늘보리,15,3110793
상상식당,15,3120059
상상오리,15,3130055
상상오리,15,3110296
상석,37,3120047
상석,37,3130303
상석,31,3110951
상아김밥,38,3120149
상아김밥,38,3120192
상아김밥,33,3110904
상아김밥,15,3120235
상아김밥,15,3120210
상암회관,63,3120098
상향선,48,3110066
새로이,48,3110144
새마을식당,41,3120197
새마을식당,39,3120212
새마을식당,39,3120173
새마을식당,39,3130069
새마을식당,35,3130191
새마을식당,34,3120188
새마을식당,34,3130175
새마을식당,33,3130038
새마을식당,32,3110049
새마을식당,31,3110648
새마을식당,31,3120166
새마을식당,31,3120180
새마을식당,31,3120053
새마을식당,31,3130207
새마을식당,15,3110207
새마을식당,15,3120087
새마을식당,15,3110300
새비지가든,43,3110084
새우공장,41,3120202
새우공장,15,3120055
새우에홀린떡볶이,38,3120138
색다른한잔,39,3130188
샌드리아,33,3110997
샌드리아,31,3120156
샌드리아,15,3110733
샌드리아,15,3130173
샌드어스,46,3120247
샌드위밋,31,3120013
샌드위밋,15,3110975
샌드프레소,31,3110942
샌드프레소,31,3120004
샌드프레소,31,3110524
샌드프레소,15,3120184
샌드프레소,15,3120149
샐러데이즈,31,3110731
샐러데이즈,15,3120192
샐러데이즈,15,3130279
샐러데이즈,15,3130239
샐러데이즈,15,3120019
샐러드로우앤트라타,39,3110155
샐러드로우앤트라타,38,3120081
샐러드로우앤트라타,37,3120119
샐러드로우앤트라타,37,3110788
샐러드로우앤트라타,32,3110069
샐러드로우앤트라타,31,3120074
샐러드로우앤트라타,15,3110897
샐러드로우앤트라타,15,3120247
샐러드박스,50,3111026
샐러드박스,47,3120222
샐러드박스,43,3120004
샐러드박스,40,3120167
샐러드박스,40,3120221
샐러드박스,36,3130193
샐러드박스,35,3110788
샐러드박스,31,3120114
샐러드박스,15,3110527
샐러드박스,15,3110615
샐러드박스,15,3110833
샐러드박스,15,3110728
샐러드박스,15,3111022
샐러드박스,15,3110722
샐러드박스,15,3110024
샐러드박스,15,3120001
샐러드박스,15,3120074
샐러드박스,15,3130210
샐러드셀러,59,3110091
샐러드식당,31,3110675
샐러드식당,15,3130239
샐러드식당,15,3110896
샐러드식당,15,3110467
샐러드식당,15,3110219
샐러드식당,15,3110904
샐러드킹 다이어트,15,3120106
샐러디,59,3120185
샐러디,51,3120203
샐러디,51,3110764
샐러디,48,3110438
샐러디,48,3120220
샐러디,48,3120249
샐러디,48,3120210
샐러디,47,3120225
샐러디,47,3120022
샐러디,47,3130242
샐러디,46,3120221
샐러디,46,3120119
샐러디,44,3110329
샐러디,44,3110786
샐러디,44,3120197
샐러디,44,3130021
샐러디,44,3120215
샐러디,43,3120041
샐러디,43,3120233
샐러디,43,3120173
샐러디,43,3110156
샐러디,42,3120076
샐러디,42,3120187
샐러디,42,3120151
샐러디,42,3130274
샐러디,42,3120006
샐러디,41,3120199
샐러디,40,3120166
샐러디,40,3130002
샐러디,40,3130012
샐러디,39,3120189
샐러디,38,3120235
샐러디,38,3120100
샐러디,38,3120053
샐러디,38,3120120
샐러디,37,3130069
샐러디,37,3120101
샐러디,37,3130302
샐러디,37,3120006
샐러디,37,3120088
샐러디,37,3130307
샐러디,37,3120106
