area_code,당월_매출_금액,당월_매출_건수,시간대_21~24_매출_비율,연령대_30_매출_비율,연령대_50_이상_매출_비율,시간대_00~06_매출_비율,시간대_06~11_매출_비율,연령대_10_매출_비율,시간대_14~17_매출_비율,수요일_매출_비율,월요일_매출_비율,시간대_17~21_매출_비율,화요일_매출_비율,여성_매출_비율,연령대_40_매출_비율,일요일_매출_비율,시간대_11~14_매출_비율,토요일_매출_비율,금요일_매출_비율,목요일_매출_비율,연령대_20_매출_비율,남성_매출_비율
3110799,71115855,2522,11.071528282968686,17.11983035811953,59.00033276852373,0.0,2.198591298663287,0.0,7.073605456898465,10.801790964898052,19.23128534417536,38.73838400733563,16.166323248170187,0.386215512618537,20.29822567285645,5.06194575035342,40.91789095413393,7.66065738786379,19.765567045492176,21.312430259047016,3.5816112005002823,0.613784487381463
3110800,112424861,4523,8.097042564431495,18.68556071062475,33.832594898484366,1.6005751586518329,15.399621259714655,0.0,3.823080338601719,20.604313235998625,19.933850117030943,10.94047443805021,19.39729054025228,0.4376971973655968,40.73535481994411,0.4879072333699668,60.139206240550095,4.235785132002796,17.464427844309263,17.876425897036135,6.746489570946781,0.5623028026344032
3110802,575865519,11203,13.652121624451125,11.011663777494965,63.39295907286499,10.393295714103584,13.459916491315298,0.04547043938112405,11.251062111176136,10.663624991037292,8.079787125291425,39.31091907280856,12.04370844913506,0.2234935345608654,21.613444253091217,17.471603224372018,11.932684986145304,18.855311676684273,15.327442806832348,17.558521726647584,3.936462457167706,0.7765064654391345
3110803,2009040677,22469,14.537037865845273,15.405176309083567,59.31797573793549,0.2310841725548882,0.220651607394401,0.22678203559835008,10.351340394712844,7.987685966328055,10.081946114896446,56.003680788861516,4.951324185493485,0.22959928143446176,22.6885335102189,24.261380607970025,18.65620517063107,25.57350587948245,20.16102613180194,6.983131114027599,2.361532407163694,0.7704007185655382
3110804,2922609218,97057,18.526593822029977,21.49968524577527,44.39504738563457,1.6757445485124742,0.330400194880688,0.3529421062797269,16.906403457583554,11.051763673832378,8.687127441317005,44.010881079889714,15.572954401729133,0.40002537922533005,27.383224431128856,18.8427099619154,18.549976897103598,15.846390926993067,16.303448209178843,13.695605385034172,6.369100831181574,0.5999746207746699
3110805,91722474,4347,24.60793041408884,20.632303528149308,47.83646059493849,12.013606970089516,0.266338407321058,0.20848318206549535,7.479659341035974,12.696114817613951,18.45786655426626,33.28665245198002,10.562819126120475,0.31011545599867113,24.822759755973273,11.57404702886555,22.34581241548459,15.035115694181435,16.09485226178005,15.57918451717228,6.49999293887344,0.6898845440013288
3110807,153763128,7585,19.664942486469105,28.11237252673257,21.129889171723356,0.03744408269951495,1.3172252410525074,1.4098912673718231,6.897732035531278,11.737607498251961,11.235981489555227,56.20052866306223,15.600647467743265,0.45233235364433055,20.46116214307522,13.713523873424226,15.882127491185361,15.409145140606892,14.185583455807732,18.117511074610697,28.886684891097037,0.5476676463556693
3110809,1176060288,19718,22.794392223087993,21.016326444069666,39.036366317846024,14.081766964135753,8.618621555898317,0.05329883609632047,9.771447614948338,15.124163710058468,14.85286184146654,25.032799247409752,15.31372583727662,0.342110645274627,28.75883393553058,5.213430837824527,19.70097239451985,22.042956590866567,16.244285323589345,11.208575858917934,11.135174466457405,0.657889354725373
3110810,2875880669,108873,12.644276513420225,17.795708896605927,54.64483760583149,0.5350672074061137,5.8203703207752335,0.5345023774728028,25.1035944896353,10.495164033019735,11.067374040529709,35.625944331590624,10.42084399230722,0.3067713493877828,18.645487848289214,28.253662351212427,20.270747137172503,15.282601077363191,13.33826358810029,11.142090917467426,8.37946327180057,0.6932286506122173
3110811,1045941490,31840,18.9856749061556,20.526765062640106,49.18763492190339,5.962076043087267,1.739056455251622,0.2064968188403458,7.839835954877361,14.579695944559958,14.491858239603822,40.6823155088723,13.555793355133089,0.3359677643220462,20.78874209925924,12.834633608424884,24.79104113175585,14.074745997503168,15.734219702863111,14.729053151911966,9.290361097356922,0.6640322356779538
3110812,2131240618,104137,9.832899805484498,22.426372017088468,36.52197214271603,2.1015738336560883,8.328953032439088,1.3912295391273553,15.353901379227086,13.711368087519869,15.491271595657604,30.416730785031994,13.683549998514064,0.4232149784752758,27.013289287235654,12.286351390342311,33.965941164161244,12.618027526039329,17.096789299004488,15.11264210292234,12.647137013832495,0.5767850215247241
3110813,914303822,34585,14.79453300478565,20.13909580828601,39.65807792764942,3.966455509741456,5.767143801957288,1.4661698889423624,17.30732762301307,16.524330990363627,11.570208621964758,30.175157018680547,14.956262328896551,0.4432000677535349,25.901754860750938,8.850360474243576,27.989383041821984,13.731781216231832,18.03301040996672,16.334045958332936,12.83490151437127,0.5567999322464651
3110814,1017397939,44017,19.23355864192995,18.636399556489042,45.426190949512694,1.7194041500997999,10.059369685092898,0.5617110304071066,13.220391102964571,16.118283444034418,14.039781679808035,32.18035811861075,12.04612556716314,0.468317999166396,24.435924804597793,13.412828021530643,23.586918301302024,16.800219368671275,13.963734144253808,13.61902777453868,10.939773658993365,0.531682000833604
3110815,3201899283,131925,14.566100572374644,27.314584169849855,32.220361594377074,4.079424788747622,5.274259688297453,1.6209428295388892,13.413787875487015,12.955259871581795,14.433827226936591,38.01716594987405,15.128501926773708,0.39078553893575024,21.990548936766974,12.676696997524123,24.649261125219226,15.75486491980086,16.256900645883096,12.793948411499821,16.853562469467203,0.6092144610642497
3110816,353221345,41585,4.873947754468916,25.50431328018884,41.226130591345296,2.30161304307252,11.729972408266194,0.5147077273401506,7.833685123140164,17.997003674508477,14.39251393770703,29.878711423800254,18.534532928099082,0.3098102839549836,21.23879131617764,3.337871331419361,43.382070247251946,10.820392977418484,15.03331348776908,19.884371663078483,11.516057084948068,0.6901897160450163
3110817,313100988,6364,26.170636357110443,24.2881513738733,37.79154721587511,7.244934659867633,0.0,0.6683082416857349,7.231441888647122,15.65434600289412,13.003102053449926,43.58352551733245,10.620859490868169,0.314869618346739,17.183194637387757,18.16468493545604,15.769461577042357,17.31664641058239,13.130856361270888,12.109504745478478,20.068798531178096,0.685130381653261
3110818,174390624,8384,6.282246573072644,15.076609054460183,51.81332862797663,0.0,0.5560837949636559,0.7323907732894548,13.640559024549392,11.819519035610538,10.7497333113505,37.66488845180117,12.913299742536616,0.3672250722669912,21.634362181976048,21.73083169884179,41.85622215561314,23.261721914591003,10.119622600811384,9.405271696258168,10.743309362297666,0.6327749277330088
3110819,2817190420,108831,26.707150210003142,23.35866555117215,34.21090323513893,3.9561828629020357,3.131172245565152,0.5230362794340914,13.368253511471181,12.785046917255885,15.323750692860232,40.20484862489268,12.376445508565224,0.40028082349742267,19.3111205703033,14.28656904666328,12.632392545165812,17.498082980421465,14.480963184862839,13.249141669371085,22.596274363951533,0.5997191765025773
3110820,621968023,39931,12.903358769826255,27.934110115277708,28.430887999686878,4.28071437459225,11.8503480125894,1.6111353046913839,16.252952221042914,15.870424816525182,12.968435890490348,34.30814557791839,12.307665275835236,0.5178518941402377,27.14093323885921,9.592520084920276,20.404481044030792,17.82338576036186,16.357647139637734,15.079921032229363,14.882933341484824,0.4821481058597623
3110821,784038755,36574,3.3444765701435597,28.204887351365713,26.768938243177434,0.0,12.149357507443057,0.4229591830652284,17.11924595060204,17.426132192764967,16.400778318147868,29.356014630718956,14.534395804464978,0.4870013108215294,32.63668132480755,10.11818189800037,38.030905341092385,10.06544927389321,16.558338046876717,14.896724465851896,11.96653389758408,0.5129986891784705
3110823,332769962,18796,8.974778302251062,20.68203343813884,49.81782452452476,0.06954281577901063,0.7769923487541025,0.1098969158866495,24.75188641551654,15.36819456720894,13.250257886413436,42.569823414138206,11.99591750728652,0.4685801815910837,12.808945211141316,16.345489887057564,22.856976703561077,16.537711039402808,15.10183323184773,11.400595880783001,16.58129991030843,0.5314198184089162
3110824,948203246,47768,8.294293401967819,16.996755008696287,46.490470057151896,0.0,5.182744045754555,0.4022180389669147,19.13973838096887,14.440412392496725,11.073632059567629,36.60119937053788,13.241124088228851,0.4551322184051407,25.01971257357866,14.452264634910577,30.782024800770884,17.675063871801544,16.206718726511756,12.910784226482916,11.090844321606236,0.5448677815948594
3110825,147815125,10440,20.354552138756002,22.732740355830273,33.23764307321547,4.927169062764798,5.708967403570519,0.5665689771645624,16.0319189651548,12.364513514715457,11.382930836827853,32.14686296760174,11.643020023020174,0.5004902964251345,22.190607022279274,15.029083741563198,20.830529462152136,20.306721084601534,17.127693331494527,12.146037467777258,21.272440571510415,0.4995097035748655
3110826,2244741403,64560,25.32317740983356,24.82177285390898,32.686614293682084,10.98315134574488,0.9813761454196752,1.1871173806648048,10.843872730512441,14.962507560208707,9.219123172483824,36.34524179240885,16.345997951569586,0.4332552908442988,22.990280889253174,11.436957321501996,15.523180576080595,18.53656328971813,17.085522327988944,12.413328376528813,18.314214582490955,0.5667447091557012
3110827,2669844663,77101,12.156698889459623,16.440094414316594,43.40043436537727,3.0087224646601394,4.112178171646346,1.45980787099411,17.555077322766,13.363428041621379,12.284755118793028,43.767284091151375,13.34162456929956,0.436577301389552,22.50234252261262,18.230230521320138,19.400039060316516,17.068328387827506,14.26613082408821,11.445502537050182,16.19732082669941,0.5634226986104479
3110828,1248907456,76861,17.604242158001348,16.989275959990334,47.87376887035549,13.70387309855833,18.948521843397593,0.29064669207273713,6.409179787267825,15.020524121840294,11.640143290726318,16.2855916719272,13.391786487917914,0.3206856196186273,24.564792256170442,9.274542396208021,27.0485914408477,15.1761932916386,17.671936095263113,17.82487431640574,10.281516221411003,0.6793143803813727
3110829,42763080,2066,0.4748465264896729,10.15889609149326,69.71867813387965,0.0,4.789168600577882,0.0,14.367503463267846,13.83567554067668,4.857002816448207,18.869052463012487,14.500461613148538,0.4571503038064498,9.529391670624866,8.338309588551619,61.49942894665211,14.934607142422855,21.080478768133634,22.45346453061847,10.593034104002232,0.5428496961935502
3110830,92311383,2141,23.601777944902178,8.549690327296098,76.14646832949524,6.417347275668208,0.1377136533567429,0.0,29.63752814777395,8.559767662666575,6.21835144613045,29.507044800521943,7.385336892818615,0.5052106853971765,9.87739843284995,23.952476384846147,10.698588177776982,14.142225880380224,8.823006397218494,30.9188353359395,5.426442910358728,0.4947893146028235
3110831,577194309,35126,22.94707005028478,27.65602265111147,35.172586152019754,11.253923153580851,6.076939779865825,0.6961045109765677,13.252882019766133,12.703908190874495,11.066169622002604,28.236495408665945,14.317592695999842,0.38455390119879,20.46696856740304,12.791438062676066,18.232689587836468,18.541341862352734,16.065518034816492,14.514031531277764,16.008318118489175,0.6154460988012099
