brand_name,월간 총 검색량,월간 데스크톱 검색량,월간 모바일 검색량,일평균 검색량,블로그최근한달발행량,블로그전체기간발행량,카페최근한달발행량,카페전체기간발행량,VIEW최근한달발행량,VIEW전체기간발행량,어제까지검색량,월말까지검색량,블로그포화지수,카페포화지수,VIEW포화지수,연별 검색량-2016년,연별 검색량-2017년,연별 검색량-2018년,연별 검색량-2019년,연별 검색량-2020년,연별 검색량-2021년,연별 검색량-2022년,월별 검색비율-1월,월별 검색비율-2월,월별 검색비율-3월,월별 검색비율-4월,월별 검색비율-5월,월별 검색비율-6월,월별 검색비율-7월,월별 검색비율-8월,월별 검색비율-9월,월별 검색비율-10월,월별 검색비율-11월,월별 검색비율-12월,요일비율-월,요일비율-화,요일비율-수,요일비율-목,요일비율-금,요일비율-토,요일비율-일,연령별검색비율 - 10대 ,연령별검색비율 - 20대 ,연령별검색비율 - 30대 ,연령별검색비율 - 40대 ,연령별검색비율 - 50대 이상 ,성별검색비율 - 남성,성별검색비율 - 여성,이슈성,정보성,상업성
혜화어묵당,5040,590,4450,168.0,73,386,11,35,84,423,640,4960.0,1.4484126984126984,0.2182539682539682,1.6666666666666667,0,0,0,0,0,0,3410,4.198025105579725,3.494938093188034,7.026773875731315,8.574249747165027,8.789617017,10.37043685993079,11.33549108063286,12.002405136414827,7.881651970920902,7.707313401892459,12.242877195293296,6.376220516709147,13.351239084513198,13.489158317320864,13.811018496482236,14.403241093713,16.40922314913696,15.874142422071374,12.661977436762378,4.71,33.15,32.37,21.11,8.66,38.54,61.46,1.7316017316017316,30.656101726000003,69.34389827
LOWIDE,1180,110,1070,39.333333333333336,72,2163,1,39,73,2213,150,2010.0,6.101694915254238,0.084745763,6.186440677966102,0,0,0,0,0,8740,15600,7.092182197136422,6.615161502,7.020607100332324,8.528046958,7.331804349719249,10.138237917310036,11.149157342335847,8.03925957,8.819603795735217,9.779889311426034,7.771284278,7.714765677440963,13.060133812092555,13.132262711473247,13.229501336957917,13.226942100511463,14.483362155456296,16.180451192424506,16.687346691084002,10.29,37.42,24.79,19.93,7.58,12.63,87.37,4.479283314669653,73.9329942,26.067005800000004
가가국밥,260,20,240,8.666666666666666,72,2583,9,359,81,2957,30,240.0,27.692307692307693,3.4615384615384617,31.15384615384616,0,0,0,0,0,70,470,8.570468022627391,9.368959005,7.452580734249109,7.687925540942942,9.898556267505532,6.997145111,8.181277713846423,7.906216154359908,8.156435590550352,8.989314835860434,8.841701487938609,7.949419535984438,14.571880231191365,13.631139570861755,13.727133548979827,13.171152121928223,14.710954438683476,14.567895452210683,15.61984463614467,7.1,33.73,23.67,23.67,11.83,42.6,57.4,2.4390243902439024,84.4458114,15.554188600000003
당신은지금치킨이땡긴다,920,140,780,30.666666666666668,72,5809,30,503,103,6344,150,940.0,7.826086957,3.260869565217391,11.195652173913045,0,0,0,0,0,153900,132100,6.288807063209802,9.906951247895542,10.533442517392476,7.410908066,11.343214898162817,17.376523436388066,8.578444257772658,8.283399294232966,6.089649413598498,4.374685895250643,3.921683453046661,5.892290456660395,11.771923228975988,13.58214594279334,13.92822565278691,15.479670197975556,15.917249759980807,15.392560598952697,13.928224618534683,6.03,29.47,30.62,22.68,11.2,46.32,53.68,7.326355851569934,61.629198,38.370802
동경야시장,1690,170,1520,56.333333333333336,72,14096,30,1590,103,15764,290,2290.0,4.260355029585798,1.7751479289940828,6.094674556213018,246300,259900,183200,166900,84200,42700,43100,12.012772051128564,9.893775359747965,9.964314035174503,8.129871122,8.465930708234245,8.091466363860716,8.024561184454635,7.638651982882154,6.745309282632818,6.153459752609908,7.010859378812914,7.869028778,13.306735679284158,13.437460480089042,13.466793461437195,14.13819115284255,16.360616878076573,16.172881979451574,13.117320368818906,12.75,54.91,17.91,10.1,4.32,42.58,57.42,0.7253886010362695,38.0384524,61.9615476
두어마리,1020,210,810,34.0,72,10427,62,11001,135,21535,150,1170.0,7.0588235294117645,6.078431372549019,13.23529411764706,14800,15200,18300,21700,22500,21800,26400,7.480864407376411,7.705095231900037,8.041866887984515,8.641372316258236,8.254037181771311,8.985711631926382,10.093676243166342,9.739851608657824,7.403297332751471,7.260581873,8.450502273581046,7.943143011582622,15.089254406985225,15.69688933751872,15.887469879954311,16.15376911576445,16.29782877749757,12.47558350381988,8.399204978,0.12,10.79,35.17,38.57,15.36,51.0,49.0,2.141623488773748,64.42395300000001,35.576047
상향선,850,140,710,28.33333333333333,72,4695,10,1421,82,6147,150,1100.0,8.470588235294118,1.1764705882352942,9.647058823529411,100,170,240,170,230,190,7230,6.656799101262928,7.059407690704165,7.952416153186406,6.557282978037812,8.036742534803954,10.74430934796468,11.511760190453945,9.481381135098706,7.136010955171596,8.338938514562805,8.721553774556744,7.803397624196267,13.166602898223392,13.05909682076723,11.81864067193391,13.651398808395635,14.839714941702184,16.46956075944509,16.99498509953255,4.06,53.7,29.03,8.42,4.79,29.03,70.97,1.1049723756906076,90.8215235,9.178476500000006
오리도니,710,90,620,23.666666666666668,72,4698,13,1534,85,6263,130,1000.0,10.140845070422536,1.8309859154929573,11.971830985915492,540,21000,22800,16700,17200,14500,9340,7.991726632,8.179887949,8.671247708385394,8.134867418165255,8.288835366,8.136873353847136,9.664161127675069,9.470043215405203,8.410676703264015,7.768599363336303,7.674507902667359,7.608573260437399,13.525648198419155,14.13550119,14.084367715526511,13.772497454448294,14.65924647432264,14.574616528954056,15.248122437942344,2.36,32.49,35.21,24.14,5.81,44.1,55.9,2.063059556247567,40.12427182,59.87572818
유미분김밥,5250,510,4740,175.0,72,758,9,463,81,1227,790,6120.0,1.3714285714285714,0.1714285714285714,1.542857142857143,0,0,0,0,0,0,1270,0.932965209132124,1.4853609845878868,3.1244024351904867,7.247071117090538,8.058373101982788,12.432327009372404,9.003509225666166,10.824600833229807,17.499062665398903,12.73374220242855,10.466883480365055,6.191701735555295,10.711966095797624,14.450551555256691,13.674239914411446,16.945326213600335,13.52023253487577,14.782422501343143,15.915261184714982,2.15,24.28,38.21,24.26,11.1,23.57,76.43,0.2463054187192118,83.2777206,16.722279400000005
포앤시드니,1760,250,1510,58.66666666666666,72,3948,16,1031,88,5004,230,1690.0,4.090909090909091,0.9090909090909092,5.0,10300,13400,14600,15900,16900,20600,20600,8.042558574071938,8.285477228,8.712771958394994,7.894958329128526,8.066309330719124,7.933305673960486,7.836967119552182,8.484172078165555,9.023905130501369,8.856017946,8.484741121123907,8.37881551,14.322668469729871,14.194613172022652,15.051836730872894,14.802768238422518,14.859235157986634,12.965246452017778,13.80363177894765,8.24,23.84,23.9,37.3,6.73,23.02,76.98,1.1744386873920554,69.95004625,30.04995375
피자의 생명은 치즈다,1590,140,1450,53.0,72,5332,5,392,77,5753,260,2340.0,4.528301886792453,0.3144654088050315,4.8427672955974845,0,0,0,0,4140,18900,26000,12.456638433761006,11.39928962959475,7.466904448111132,9.068928522881956,7.574473027541509,6.7341901589367215,7.732075352229946,7.496552213118695,7.080788700993368,6.546575298061581,7.238195784789491,9.20538843,11.931567433134726,12.52485557,12.72410213733651,13.37327965301437,15.980924029007578,16.991875197274243,16.47339598441769,4.77,24.8,24.65,34.98,10.8,40.22,59.78,2.8634361233480177,59.43459101,40.56540899
한티옥,6640,700,5940,221.3333333333333,72,646,7,129,79,779,1050,8200.0,1.0843373493975903,0.1054216867469879,1.1897590361445782,0,0,0,0,10700,26500,36600,7.893847379237584,7.138440114150677,7.416453862774987,6.668348215715649,7.46419195,8.692846238440282,9.487973055831787,8.824284311656909,7.7645066,8.030749390914735,13.455687585118856,7.162671296,12.423273749963675,15.44563139078258,12.886286923788518,12.401132251790177,12.74283100706175,16.841383928375265,17.25946074823804,9.11,8.0,16.1,39.86,26.93,28.51,71.49,3.413821815154038,81.5255844,18.4744156
고방채,7810,2100,5710,260.3333333333333,71,1485,4,263,75,1757,1480,13480.0,0.9090909090909092,0.051216389,0.9603072983354672,0,10,20,0,0,7660,35100,8.275292408,8.871996486451076,8.257190306229894,8.674992945282456,8.647157040305721,7.458971520958204,6.862556574826048,7.433742491206921,5.629156837526613,6.534338027245598,11.576866941955398,11.777738420248664,18.16098470171656,18.852607831111868,18.523683257826,18.34078163432313,15.545249143792573,5.619949644913428,4.956743786316449,0.65,13.75,33.88,35.68,16.04,45.74,54.26,0.4848484848484848,79.78464143599999,20.21535856400001
누볼라,1480,250,1230,49.333333333333336,71,4922,47,3032,119,7994,210,1840.0,4.797297297297297,3.175675675675676,8.040540541,2370,3480,4470,5660,5850,11100,15600,7.545299301572237,8.190106837145548,7.086887659059799,7.532693515059026,8.148075209,8.074000655,8.970126787311328,8.439902358037923,7.750067941445722,8.965691502752495,10.333340206144197,8.963808027520027,14.868879866423326,15.43191079736546,14.961281889735758,14.961871702507407,14.391280774286464,13.251665939179864,12.133109030501736,2.77,22.87,28.98,27.13,18.25,24.35,75.65,1.992337164750958,51.600342000000005,48.399658
달콤제빵소,1460,130,1330,48.66666666666666,71,3134,7,327,78,3478,280,1850.0,4.863013698630137,0.4794520547945206,5.342465753424658,0,0,0,20,7600,42000,29600,7.574030630119218,10.592733460122144,11.302893078482192,8.993809996506567,9.525738154441983,7.041594183960095,7.349062711,6.823283752300815,7.680472186191567,7.856718130037954,7.999079317876748,7.260584398471359,13.717974481647325,13.370778730053557,12.902523169959249,13.041318148384365,13.447480590429093,16.51176817129632,17.00815670823011,6.0,27.64,25.71,26.48,14.16,22.71,77.29,4.495335029686174,83.2777206,16.722279400000005
로우커피스탠드,1460,200,1260,48.66666666666666,71,3319,30,2353,102,5700,220,1760.0,4.863013698630137,2.054794520547945,6.986301369863014,0,0,12200,16200,13000,15000,15000,5.934061365296746,5.604448397345696,6.9338219538969845,7.943929708816841,9.762446416780428,8.972850219411105,8.163366645,8.256086247,12.120224587354452,12.013251620695506,8.688890459657665,5.606622379192187,14.132346452936362,14.051443265230471,14.495768017731296,14.075842657319734,13.858816977620451,14.425142939170838,14.960639689990844,1.2,37.31,37.63,17.93,5.92,30.18,69.82,4.273058884835852,83.2777206,16.722279400000005
로코스바베큐,3050,460,2590,101.66666666666669,71,2971,4,241,75,3228,300,2570.0,2.3278688524590163,0.1311475409836065,2.459016393442623,10300,5480,13800,8380,10700,16300,13200,6.27331225,11.258267409793763,10.01194366210122,10.026440117457833,7.727498642332907,6.687921282406359,8.829474883797754,7.960811443207322,7.118912733633834,6.846235160987511,11.084113688590383,6.175068725650295,14.042784043991444,12.605978661843926,11.788402653766427,12.057223326091924,13.828375041378488,18.76076397949909,16.916472293428704,2.57,26.91,38.68,23.21,8.63,50.94,49.06,10.125097732603598,64.35260915,35.64739084599999
르사이공,1680,260,1420,56.0,71,7360,18,1518,89,8922,280,2260.0,4.226190476190476,1.0714285714285714,5.297619047619048,32200,35300,35500,30900,26900,28800,30800,8.735436570552523,8.710303643941877,8.285460253726457,7.734577638,7.967100895764037,8.480392925,9.096528651425665,8.955083032966256,7.701459648050636,7.718396091519359,7.771669590216168,8.843591059068572,13.066692638379443,13.6756875572615,14.264485291475529,14.572085997473469,15.237524201022234,14.99124782877692,14.192276485610902,6.0,37.09,35.11,16.09,5.71,23.04,76.96,1.070811744386874,76.53181977,23.46818023000001
리김밥,7210,1200,6010,240.3333333333333,71,8436,5,814,76,9296,880,7000.0,0.984743412,0.069348128,1.0540915395284327,72800,82600,76500,88100,78900,105800,118900,7.197238262097015,7.497817275174611,8.119721082314465,10.927086760187544,8.573138335,8.062623825974365,8.305978528,8.731729440996697,7.957800247,8.732707549891751,8.121966200785321,7.772192492905058,14.346777981190876,15.00577492149672,15.875340546140444,15.729335120921595,14.768683388745638,12.490710496204718,11.783377545300016,4.28,28.56,34.14,24.41,8.62,21.09,78.91,2.1070811744386875,76.53181977,23.46818023000001
먹쉬돈나,3580,500,3080,119.33333333333331,71,19919,30,2848,102,22881,510,3890.0,1.9832402234636872,0.8379888268156425,2.8491620111731844,125300,89100,100700,88800,62100,69100,73200,8.967175301514756,8.817653434883301,8.357851938823343,8.234897013947458,8.260353911547998,8.046855469797249,8.187501715661018,8.874482643365688,8.059188864400788,8.619345092627153,8.02683419,7.547860423000841,13.014200335708193,13.40447367657034,13.606497004934504,13.607772513945354,13.989744233632695,15.49592899735023,16.88138323785869,2.56,20.15,39.35,29.43,8.51,28.66,71.34,3.2469775474956823,80.432367,19.567633
브라이언스커피,3640,540,3100,121.33333333333331,71,2606,6,387,77,3008,480,3640.0,1.9505494505494505,0.1648351648351648,2.1153846153846154,6000,9950,10500,20800,54100,63700,53300,7.7443018041196465,8.233929545181367,8.078714502099865,8.857850587157317,8.179121884777963,7.534809227603823,8.715592038954497,8.465988642782602,9.068505415702884,8.884302279,8.665180557239195,7.571703515266448,14.051048254792134,13.680362324234036,13.554349512796309,13.292128282492277,13.619652466377824,15.263355511910918,16.539103647396498,1.44,22.58,33.59,29.11,13.28,19.39,80.61,0.7289135716765013,77.6274707,22.372529300000004
산들해,13090,1590,11500,436.3333333333333,71,6838,22,2591,93,9476,2040,16140.0,0.5423987776928954,0.1680672268907563,0.7104660045836516,151200,158500,178400,143500,114100,106100,162200,8.273647428928026,7.982645275312778,7.45470759,8.352444124218426,9.164044593602606,8.091354129788977,7.9093749818804735,8.353184863,8.299912971547236,8.569829206744362,8.520734927,9.028119908310703,14.270451321369496,13.934008750259578,13.938862954574589,13.817335810655129,13.894817594578964,14.982114839093803,15.162408729468446,1.04,7.74,17.21,28.21,45.8,32.76,67.24,0.8981001727115717,35.9545763,64.0454237
소마드로잉카페,1890,280,1610,63.0,71,3562,1,172,72,3753,310,2580.0,3.7566137566137567,0.0529100529100529,3.8095238095238098,0,0,0,0,13800,68500,128700,11.66121586937836,11.09358011593176,7.911308622043266,6.013971685,6.589261239294661,6.057591892365872,8.363389877521831,10.123641218810835,7.608405905722186,6.494079174590996,7.168728214014192,10.914826184988422,13.209707819049088,12.390559781712804,12.359577511567874,12.31941444724244,14.123300866856784,18.42181220472138,17.17562736884964,14.01,45.28,24.1,11.54,5.07,24.54,75.46,0.4590665646518745,78.61315737999999,21.386842620000003
스톤힐,2580,490,2090,86.0,71,3588,94,3227,166,6849,330,2580.0,2.751937984496124,3.643410852713178,6.434108527131784,32200,48200,50000,54300,64400,75600,70500,6.580765951747107,7.459352571384511,7.357441153856886,8.880600469916015,8.943057395218952,8.320472520052542,8.020496110790386,7.582838417509022,7.788922373827376,9.226532257132709,9.377142707294846,10.462378071269647,14.841362359937731,14.938624153813157,14.424245005538966,14.130687465311505,13.85753422792068,13.71454824381789,14.092998543660068,4.57,24.96,32.36,23.05,15.07,31.29,68.71,0.690846287,32.18094202,67.81905798
신재우명인설렁탕,6370,270,6100,212.3333333333333,71,298,2,9,73,309,620,4810.0,1.1145996860282574,0.031397174,1.1459968602825743,0,0,0,0,0,0,40,1.8353198419688868,2.069897155374178,2.335865315927393,2.220881207894991,1.930649742270937,2.141195180175673,1.6058963851317547,2.1958179559788618,2.459578845191459,2.569460075464483,47.01478991726579,31.620648377355604,64.86218541616363,9.387709629337552,5.775565419640903,5.653392522,4.573633096060971,4.698589779419953,5.0489241370116025,0.45,5.23,10.72,17.34,66.26,52.66,47.34,9.216589861751151,41.15982817999999,58.84017182000001
연주방,2630,320,2310,87.66666666666667,71,2724,7,3517,78,6272,350,2690.0,2.6996197718631176,0.2661596958174905,2.9657794676806084,0,0,7330,12700,24600,24600,25700,8.090656183683805,7.734959844,8.295050023019643,9.649918421010076,7.6424084585052015,8.482513509439837,7.131424383095784,6.786143940115201,7.605715520349871,9.510621581129133,10.491048361239272,8.579539774012098,12.90769047,12.976810454915972,12.860487128691398,13.378885083511133,16.640157822518756,18.04252709593316,13.193441945431983,1.86,44.48,36.36,14.19,3.1,27.58,72.42,2.2004889975550124,73.9329942,26.067005800000004
요수정,3220,730,2490,107.33333333333331,71,3991,4,441,75,4454,420,3110.0,2.2049689440993787,0.124223602484472,2.329192546583851,11100,12500,11500,12000,28700,35900,37900,6.341057218805508,6.7720515621128365,7.169620954992043,7.658780355632019,8.584314578834999,9.710829629320688,7.748264511,9.628198593963882,7.506742384858375,9.895344533922795,10.391790539544123,8.593005137292515,14.68511977646673,15.48879759128418,17.00807039686064,16.591642457849247,14.547601314452224,12.351010413636052,9.327758049450932,1.13,23.25,44.02,19.94,11.66,34.54,65.46,1.8698060941828247,63.05768971799999,36.94231028200001
웅이네 오돌뼈,7960,620,7340,265.3333333333333,71,4989,7,879,78,5897,1100,9230.0,0.8919597989949748,0.087939698,0.9798994974874372,86300,138200,157800,149000,144700,147500,130900,9.601897184672053,8.984879550393014,8.289794923812858,7.987470279525855,8.073987993352782,8.297994409017834,8.511827026508033,8.155670130816596,7.348098248026119,7.421662420913483,7.883474871075956,9.443242961885424,12.970666269375014,13.350613066342298,13.143530239400295,13.135363610950126,15.790954829752105,16.248540055955875,15.360331928224284,8.18,25.14,28.86,28.86,8.97,31.81,68.19,1.450777202072539,35.603547371999994,64.39645263
일트,5700,1140,4560,190.0,71,2326,46,2843,118,5195,620,4420.0,1.2456140350877192,0.8070175438596492,2.070175438596491,145300,345900,268300,203800,131000,108900,79200,6.871088301200451,7.495382622824715,7.826013307832222,8.180666922427763,8.225848287675667,8.380873083515818,9.215778912403072,8.5974149,9.412515796849084,9.110976364427463,9.001973860679637,7.68146764,16.323372308653074,16.489103290422868,16.248155007509204,15.465502490445616,13.880957216368069,10.461010257319938,11.131899429281235,0.94,20.62,44.73,27.08,6.62,6.68,93.32,2.255378209576683,37.17949084,62.82050916
폼드팡,5760,630,5130,192.0,71,2773,3,261,74,3049,680,6450.0,1.2326388888888888,0.0520833333333333,1.284722222222222,0,0,2660,11900,15100,36900,61100,7.955260640989024,7.230154313531914,8.329838019,9.539017283551168,8.936834405,8.626736011578885,8.099111925017054,7.459396236239432,7.632179139972811,8.982936502,8.768193063565622,8.440342458542153,13.621509113956614,13.701558435114968,14.113833159201995,14.32819382,14.52830085375416,14.546185535015988,15.160419081949172,10.31,37.65,25.55,18.41,8.08,17.41,82.59,0.3657262277951933,73.9329942,26.067005800000004
호미호식,3780,550,3230,126.0,71,1637,1,125,72,1771,600,4090.0,1.8783068783068784,0.0264550264550264,1.9047619047619049,0,0,0,0,10,9750,67800,10.551209639755957,10.346516248356274,7.898729744,7.213281475808377,8.130302069700493,7.396962828430478,8.904810696991623,8.964994632981691,8.460831173858155,6.572713924376739,7.811790581546589,7.747856983881796,12.65458512431539,13.101796045321686,14.654156594478543,16.06525176405114,15.440092886673437,15.081441475519448,13.002676109640356,12.1,51.19,23.44,8.55,4.72,28.54,71.46,2.9299363057324843,73.9329942,26.067005800000004
고기를품다,2060,310,1750,68.66666666666667,70,5924,11,1034,81,6993,300,2110.0,3.3980582524271843,0.5339805825242718,3.932038834951456,380,3900,4850,12000,14600,34700,36200,10.78515896154386,8.822165712444242,8.138126607606193,7.721242550154484,7.885193946,8.121861510332847,8.337769031222876,9.16827439,7.660118136798716,8.360828599,8.324034175925421,6.675226379450672,13.539855670124604,13.681276657400682,14.123719908501617,13.49648862143232,15.709268526211336,16.32982201924746,13.119568597081994,1.69,34.24,34.95,19.12,9.99,49.37,50.63,0.8003201280512205,73.16373917799999,26.836260822000007
마뇨떡볶이,9800,990,8810,326.6666666666667,70,2722,20,406,90,3144,1320,9660.0,0.7142857142857143,0.2040816326530612,0.9183673469387756,9750,12300,6450,94100,159300,72300,76900,12.560739571324136,8.798097802669325,6.285340139303697,6.960242554789173,7.213811162099272,7.715829556922485,7.045277199602247,10.377282005576616,8.199832597050955,8.049419167581574,8.887873783267294,7.906254459813231,13.47981657949681,13.272971834062586,13.63445283230006,13.76697710457144,14.117576710219998,15.636189023270056,16.092015916079042,16.54,22.76,25.45,27.04,8.2,46.41,53.59,4.847645429362881,56.16804646,43.83195354
마루심,9270,1580,7690,309.0,70,6341,11,1026,81,7404,1220,8960.0,0.7551240560949299,0.1186623516720604,0.8737864077669903,75200,101000,135600,165000,201700,245400,245400,7.837681530271748,8.760300905,7.857415082053837,7.805018875090916,8.871465488,8.638309490936377,10.574484058881136,9.767558585726748,7.519317292947476,7.446552266658246,7.136453818161492,7.785442605607437,14.126858517778729,13.452181403552506,13.770690208807954,13.394325755972956,14.260798811566536,15.14255204919284,15.852593253128466,1.43,18.24,36.99,27.87,15.46,38.27,61.73,0.7253886010362695,75.28141280999999,24.718587190000008
바다생협,1930,140,1790,64.33333333333333,70,6058,19,1884,89,7982,390,3530.0,3.6269430051813454,0.9844559585492229,4.611398964,0,0,0,1280,47600,62300,41700,9.726521643928235,8.060717414,7.637907146971361,7.543208451,8.882038150927631,6.860383613747384,6.442484661275619,6.749409581762293,8.960402928595514,8.658446539545304,8.249721034,12.22875883419266,10.956434576530956,10.948163642123369,11.173349176872522,11.524041217380994,16.149357596142703,22.126257249140167,17.12239654180929,1.96,17.75,24.8,37.34,18.15,41.51,58.49,2.919212491513917,79.80049562,20.19950438
브로트아트,4570,710,3860,152.33333333333334,70,2325,13,363,83,2701,920,10220.0,1.5317286652078774,0.2844638949671772,1.8161925601750548,0,0,130,4190,8210,34900,47800,8.343036747680971,7.072950935165447,18.68162719324032,7.0720251152188816,6.999140247268596,6.209305570238138,6.1030165730909705,7.317426998040949,7.492791979726375,6.983606653587221,7.344469701525597,10.380602285216552,20.858741441268783,12.844219056307496,12.562907521848784,12.451953455107908,13.557694025055394,14.213784585652489,13.510699914759138,3.97,32.2,34.09,18.38,11.35,17.58,82.42,1.245048104131296,71.5895286,28.41047140000001
비바로마,3090,270,2820,103.0,70,5965,159,4268,230,10284,420,3740.0,2.265372168,5.145631067961165,7.443365695792881,0,0,0,0,0,17400,59500,11.057909210612772,10.440042140393288,8.642330332,8.821697384887447,7.946176681387647,7.054300138,6.464281923330893,6.229217094,6.293325808916034,6.2585249408160655,9.362136470840989,11.430057875302412,13.806883295885577,12.897568296072835,13.418653235778969,13.707052053030608,14.241583840438002,16.13356205041006,15.794697228383964,5.31,42.54,30.82,15.34,5.99,20.9,79.1,3.9540816326530615,73.26343259999999,26.73656740000001
성북동빵공장,5670,510,5160,189.0,70,7360,9,1016,79,8418,860,7110.0,1.2345679012345678,0.1587301587301587,1.3932980599647269,7770,162700,151100,128600,185500,142200,116500,7.798525405983398,8.088393583179268,8.064840657517214,9.739186645345862,9.750072800147958,9.199885693315457,8.263325565849469,8.59328247,8.036520106124867,7.878287042282839,7.550389505913698,7.037290523928524,13.343698751000357,12.28999499755312,12.10323185982255,12.043177581237597,12.770120726147091,17.590694414363988,19.85908167,2.64,21.0,25.94,27.2,23.22,26.9,73.1,4.255319149,73.9329942,26.067005800000004
에이셉피자,1970,290,1680,65.66666666666667,70,1772,0,70,70,1851,280,2380.0,3.5532994923857872,0.0,3.5532994923857872,0,0,250,220,3160,13500,28000,7.779835783,8.420924648239032,9.733221971,8.101842084963721,8.138063965870483,7.813390662462502,8.481800547931254,9.012942971297512,8.273043347,7.986569966862719,7.691689142481582,8.566674908647405,14.645733108438078,13.689807226177312,13.662152561641758,13.384496993312847,14.529312672688835,14.259478571064715,15.82901886667644,14.57,47.07,27.25,8.34,2.77,34.48,65.52,0.3032600454890068,65.50484577,34.49515423
오소록,2350,290,2060,78.33333333333333,70,3478,2,491,72,3989,400,2880.0,2.9787234042553195,0.085106383,3.0638297872340425,4440,4900,3500,3580,10100,16700,21900,6.333659969672185,7.642952005159042,8.646964047366177,8.619616669877642,8.457115489445572,8.894731934560529,9.180616980041538,9.936984142575913,9.120896281941851,8.480572950348053,8.405016360620973,6.280873168390522,12.783789298512357,13.906739528950746,14.0539793007137,14.25084067129106,14.312883720933378,14.873670161059335,15.818097318539436,2.15,27.23,41.45,18.94,10.24,45.6,54.4,2.265372168,79.83220399999999,20.167796000000003
육회지존,3900,300,3600,130.0,70,11745,9,1706,79,13518,550,4590.0,1.7948717948717947,0.2307692307692307,2.025641025641025,74700,72400,79600,84000,95100,80700,82300,8.740774581348216,8.179875999,8.459912763648678,8.367840056347738,8.499921306,8.209777689240322,7.821225441889265,8.271761333948414,8.311389197769287,8.031871824300431,8.426615514655966,8.679034292434478,12.621757197949332,12.925649589535404,12.957582400265286,13.30966966854881,15.975511644074247,17.695220689419106,14.514608810207813,6.83,43.41,21.44,18.62,9.7,46.57,53.43,1.6580310880829014,76.1437038,23.856296200000003
커피홀 베이커리,1240,120,1120,41.333333333333336,70,3428,9,339,79,3786,120,710.0,5.64516129,0.7258064516129032,6.370967741935483,0,540,8490,14500,12900,24000,16900,5.729474298224236,6.995018623791179,5.979427605,7.387991350836106,8.487348103405532,8.761949254,8.591609630897281,10.733405623854711,9.138439411414916,11.897015007705832,10.147422177537594,6.150898913725662,14.285789659128213,12.95417887323337,13.16021393876938,12.64531380746254,13.11153523110262,16.381594683501213,17.461373806802655,4.4,28.11,32.05,22.44,13.0,27.38,72.62,4.220183486238533,78.3544134,21.6455866
쿠마키친,3920,480,3440,130.66666666666666,70,3218,8,749,78,3987,540,4250.0,1.7857142857142856,0.2040816326530612,1.9897959183673468,920,670,18000,24500,28900,32200,42300,7.363187322441729,7.924985845354531,8.128432257069669,7.554620432679678,7.630821829687321,7.949543138079824,9.110977167119486,8.871418012,8.578727574238158,9.731019863319466,9.231509850158895,7.9247567080737715,14.69711666336225,14.600854979025645,14.793658162601536,14.701908745780024,13.953719920865968,12.973072984560826,14.279668543803758,14.2,30.44,25.36,22.13,7.87,29.39,70.61,1.56589821661592,82.6936752,17.306324800000006
해그스,810,60,750,27.0,70,2092,1,316,71,2420,140,1090.0,8.641975308641975,0.1234567901234567,8.765432098765432,0,0,0,0,0,0,5670,8.382043792827707,10.788818444703022,9.01927535,7.506585085279322,6.607599005,6.483420592192557,10.849600494748127,11.45055877674653,7.628664897613674,6.720339493786471,7.243196458,7.319897609376269,11.257335521758874,11.698273704981135,13.55272793030837,15.22467975795572,14.77126963733221,16.762025891543132,16.73368755612055,16.21,72.45,7.89,2.01,1.43,5.31,94.69,3.9292730844793713,82.1096298,17.890370200000007
허머스키친,5850,880,4970,195.0,70,6083,3,285,73,6400,710,6550.0,1.1965811965811968,0.051282051,1.247863247863248,73800,90600,95300,61500,34500,52600,63000,8.522204554132685,7.963669870453276,7.857473397487865,8.144190094712934,8.139131057976044,8.388552407068207,8.760330987006524,9.095402602122746,7.126621967101941,7.204977944038929,8.286917179065743,10.51052794,13.60803259871512,14.14731771123525,14.608284737297964,14.939453180289314,15.671080898536257,14.435768913535677,12.590061960390424,4.2,28.6,33.28,23.3,10.61,25.82,74.18,2.2107081174438687,73.9329942,26.067005800000004
화춘옥,1810,400,1410,60.333333333333336,70,2236,5,548,75,2798,230,1840.0,3.867403314917127,0.2762430939226519,4.143646408839778,14200,9370,7130,6740,5830,42600,61200,11.26465180773032,6.964547336466574,8.135349065803382,8.221318176361876,7.174235483800528,5.943546961,7.973476706205703,10.45626028,10.606080818135226,8.295754515712947,8.146636454643177,6.8181423942420025,13.601091090832783,14.596593246467307,15.258668671502305,15.502108638455416,14.56493414869903,13.622542338323088,12.854061865720071,0.33,14.75,36.05,29.37,19.49,52.2,47.8,8.170391061452515,35.31264343199999,64.68735656800001
강남어시장,1110,210,900,37.0,69,6219,7,1297,76,7554,180,1210.0,6.216216216216217,0.6306306306306306,6.846846846846846,0,10,0,310,142300,60100,48100,3.102859501766248,5.901060100218508,11.327966039094536,14.182844029494026,12.543029504761034,13.455382917808777,9.174938649684544,8.269523965918328,5.898487293948499,6.470725769204113,5.488074342589642,4.185107885511759,13.915693042554777,14.488636549995226,14.396310089002004,15.220537939365242,16.04349719386849,13.189013773857614,12.746311411356665,0.54,24.95,36.56,24.62,13.33,53.33,46.67,11.393273850377488,76.88857540000001,23.1114246
